Sales Person,Geo,Product,Date,Amount,Boxes
SP19,G1,P14,2022-09-29,2919,417
SP25,G5,P11,2023-05-26,973,49
SP23,G1,P13,2022-12-29,1337,61
SP22,G4,P15,2022-11-20,3010,126
SP08,G4,P17,2022-12-03,9331,718
SP16,G6,P22,2023-07-11,8470,353
SP16,G1,P01,2022-09-05,8456,940
SP14,G2,P06,2022-10-20,3486,218
SP22,G4,P13,2023-06-08,7224,362
SP08,G4,P20,2023-04-15,1113,70
SP07,G5,P21,2022-08-02,1071,83
SP14,G2,P13,2022-12-08,7840,357
SP22,G1,P16,2022-09-11,4298,614
SP18,G4,P21,2023-05-22,3962,248
SP06,G2,P21,2022-09-18,980,66
SP24,G5,P11,2023-05-08,9905,496
SP18,G4,P19,2022-09-18,9436,411
SP07,G1,P22,2022-12-09,5523,252
SP20,G1,P20,2023-05-10,8897,557
SP16,G6,P19,2022-10-19,7007,319
SP06,G4,P16,2023-03-10,6776,1130
SP01,G4,P18,2022-10-23,4746,475
SP01,G3,P07,2022-12-04,17192,748
SP01,G3,P12,2023-09-03,7028,306
SP03,G4,P04,2023-06-30,6804,378
SP10,G6,P01,2023-09-01,9310,847
SP19,G2,P06,2023-07-14,6923,462
SP09,G2,P18,2023-07-06,483,49
SP13,G6,P13,2022-11-27,3353,153
SP20,G3,P10,2023-09-04,12180,677
SP06,G5,P06,2022-10-23,10500,657
SP03,G2,P05,2023-08-01,14343,844
SP20,G6,P11,2023-09-28,14098,705
SP15,G3,P14,2023-09-23,12124,1348
SP22,G6,P12,2023-03-30,581,25
SP02,G4,P11,2023-05-05,6321,333
SP20,G1,P16,2023-04-12,4396,489
SP12,G6,P07,2022-09-25,5908,237
SP06,G5,P05,2022-12-22,1169,74
SP23,G1,P21,2022-09-24,2583,199
SP18,G1,P01,2023-03-22,7126,648
SP16,G6,P13,2022-11-14,15323,767
SP11,G4,P14,2022-09-16,9338,1168
SP02,G1,P04,2022-08-24,273,19
SP18,G2,P09,2023-09-18,532,60
SP20,G4,P07,2022-07-08,4571,183
SP16,G3,P13,2022-09-09,2919,146
SP14,G3,P08,2023-09-28,672,52
SP12,G5,P16,2022-12-08,15288,2184
SP16,G6,P01,2023-08-23,13440,1344
SP17,G4,P16,2023-04-06,6902,863
SP24,G3,P03,2023-07-12,11816,844
SP19,G1,P10,2023-05-03,15890,883
SP13,G1,P05,2022-10-23,672,38
SP21,G1,P18,2022-12-15,12929,1847
SP22,G1,P13,2023-07-26,10577,481
SP11,G5,P15,2022-12-23,5579,233
SP08,G2,P12,2023-02-26,7000,319
SP06,G1,P04,2023-06-21,2086,131
SP25,G3,P17,2023-05-03,7574,689
SP04,G5,P03,2023-09-15,3346,258
SP16,G1,P13,2023-03-15,11753,619
SP14,G3,P12,2023-06-22,4907,205
SP19,G6,P08,2022-10-21,7140,510
SP24,G3,P17,2023-09-09,14266,1189
SP12,G5,P09,2022-10-16,4249,425
SP03,G6,P05,2023-07-20,3290,183
SP22,G3,P18,2023-04-06,8337,1191
SP17,G3,P18,2022-09-15,4669,667
SP24,G1,P20,2023-03-15,210,14
SP23,G1,P22,2023-05-26,4543,198
SP10,G6,P19,2023-09-30,1827,84
SP25,G6,P10,2022-09-17,308,16
SP25,G3,P02,2023-02-25,371,15
SP24,G3,P19,2023-01-22,6160,257
SP05,G4,P09,2023-01-06,1939,243
SP03,G5,P16,2022-07-25,9541,1591
SP16,G1,P21,2023-01-07,665,42
SP23,G4,P12,2022-12-15,3941,180
SP04,G2,P06,2023-08-14,3864,276
SP24,G1,P02,2022-08-22,10479,404
SP16,G4,P17,2023-03-27,9492,863
SP01,G6,P20,2022-07-12,14462,904
SP19,G2,P21,2023-02-27,6125,383
SP20,G6,P12,2023-05-04,8981,360
SP02,G5,P13,2023-03-06,3906,206
SP19,G4,P20,2023-06-08,7784,487
SP21,G1,P07,2022-07-18,3080,134
SP06,G1,P12,2023-05-22,4970,208
SP11,G1,P07,2023-06-01,4375,191
SP09,G1,P15,2023-08-10,12887,516
SP15,G6,P15,2023-07-26,11326,472
SP18,G3,P12,2022-09-18,336,16
SP20,G4,P17,2023-07-21,10066,1007
SP10,G5,P09,2022-10-20,5229,581
SP12,G6,P22,2022-07-06,2870,131
SP22,G2,P05,2022-07-13,6342,334
SP08,G2,P16,2023-01-01,13720,2287
SP25,G1,P04,2023-01-20,707,42
SP01,G1,P11,2022-09-17,3717,196
SP02,G5,P15,2023-09-07,833,35
SP15,G6,P17,2023-03-13,6377,580
SP12,G3,P16,2023-09-29,15932,2656
SP14,G6,P05,2023-07-21,994,56
SP08,G2,P04,2023-08-15,4648,259
SP22,G4,P02,2022-07-08,11767,471
SP18,G3,P11,2022-08-22,15253,727
SP19,G5,P03,2023-01-01,5278,406
SP10,G2,P03,2023-09-03,11648,832
SP16,G6,P20,2023-04-04,7987,470
SP08,G6,P02,2023-03-07,15302,589
SP22,G5,P13,2022-09-01,1239,62
SP18,G2,P13,2023-09-16,2352,118
SP01,G5,P05,2023-06-30,2135,134
SP18,G2,P02,2023-05-02,3661,147
SP06,G5,P20,2022-12-21,6699,373
SP18,G1,P02,2023-05-02,3521,147
SP11,G2,P03,2023-03-09,1260,97
SP18,G5,P20,2023-08-04,4032,252
SP04,G2,P02,2023-09-28,12614,526
SP16,G4,P04,2022-09-01,847,48
SP24,G4,P03,2023-05-02,13608,1047
SP20,G1,P15,2022-07-11,8876,370
SP04,G1,P09,2022-12-21,12110,1211
SP03,G2,P09,2023-02-28,12439,1555
SP24,G2,P17,2022-12-21,7133,714
SP20,G6,P02,2022-09-17,1071,42
SP09,G4,P07,2023-06-29,8547,342
SP18,G4,P05,2023-09-28,294,18
SP15,G6,P16,2022-09-17,763,96
SP12,G1,P12,2023-03-27,2758,115
SP13,G5,P01,2023-02-09,6755,563
SP15,G4,P03,2022-09-04,14140,1286
SP25,G1,P11,2023-02-28,4235,223
SP01,G2,P16,2022-12-22,1883,269
SP22,G5,P07,2022-12-11,6825,311
SP17,G2,P01,2022-11-24,1855,186
SP07,G3,P10,2023-08-14,1064,56
SP01,G3,P06,2022-08-24,3465,204
SP04,G3,P21,2022-10-14,5110,365
SP20,G1,P05,2023-02-06,1757,104
SP17,G4,P11,2022-09-02,11928,543
SP15,G1,P11,2023-05-09,287,14
SP05,G3,P12,2022-07-13,11151,507
SP10,G2,P19,2023-02-16,609,28
SP02,G3,P20,2022-10-01,6104,407
SP12,G4,P06,2023-07-13,4851,324
SP04,G4,P15,2023-05-26,3346,129
SP08,G4,P13,2022-07-20,11641,583
SP06,G1,P02,2023-01-29,5579,224
SP23,G6,P08,2023-07-07,539,45
SP20,G1,P13,2022-09-04,9695,511
SP03,G6,P12,2023-01-20,15659,681
SP24,G4,P21,2023-06-08,8225,588
SP07,G2,P18,2023-05-12,826,104
SP12,G5,P06,2023-07-04,5292,378
SP10,G3,P04,2022-10-12,4298,287
SP10,G5,P13,2022-07-11,4004,191
SP07,G3,P20,2022-12-07,6153,411
SP18,G2,P18,2023-03-03,9919,992
SP11,G1,P19,2023-08-01,2695,118
SP23,G4,P15,2022-10-27,5684,228
SP24,G5,P09,2022-09-16,721,91
SP21,G3,P15,2023-06-30,1995,80
SP14,G5,P01,2022-12-17,6867,625
SP23,G2,P02,2023-08-23,1393,59
SP15,G4,P08,2023-02-28,7637,546
SP03,G5,P10,2023-02-03,5845,325
SP16,G3,P03,2023-04-18,9639,804
SP06,G6,P18,2023-03-01,2135,238
SP04,G1,P01,2022-08-04,12418,1129
SP15,G3,P08,2023-09-10,2219,171
SP03,G1,P22,2023-03-08,2947,134
SP04,G4,P19,2022-09-16,9184,383
SP13,G4,P21,2022-11-30,6692,515
SP07,G6,P20,2023-01-26,2016,112
SP19,G4,P02,2023-05-12,1057,45
SP18,G2,P20,2023-07-19,9415,554
SP11,G3,P17,2022-09-10,2863,221
SP19,G2,P16,2023-08-18,3458,577
SP07,G2,P04,2022-07-04,5040,315
SP18,G1,P10,2023-05-02,3346,177
SP25,G1,P21,2022-09-25,6146,385
SP02,G5,P02,2023-04-21,9555,354
SP11,G2,P14,2023-02-23,10857,1358
SP04,G2,P12,2023-06-10,3423,137
SP13,G1,P03,2022-09-25,1897,159
SP12,G3,P19,2023-04-01,12131,506
SP16,G2,P19,2023-07-21,1491,71
SP25,G6,P11,2022-07-20,5915,282
SP02,G5,P10,2022-10-07,2093,124
SP25,G3,P11,2022-08-25,5859,309
SP19,G4,P21,2022-09-03,5299,332
SP23,G2,P17,2023-09-01,15043,1158
SP17,G1,P11,2023-05-05,11249,593
SP10,G6,P03,2023-01-28,875,73
SP01,G4,P19,2022-07-25,469,22
SP22,G2,P03,2022-09-11,6902,493
SP01,G1,P01,2023-05-15,1435,160
SP02,G3,P08,2023-01-09,8806,734
SP19,G4,P05,2023-02-17,5096,319
SP19,G2,P01,2023-07-28,7427,676
SP11,G3,P11,2023-02-26,2856,130
SP04,G5,P09,2023-04-15,1484,186
SP24,G6,P14,2023-07-28,693,70
SP19,G6,P22,2023-04-18,7,1
SP21,G6,P08,2022-12-04,525,44
SP20,G6,P13,2023-05-18,5334,267
SP16,G1,P15,2022-12-24,427,16
SP11,G4,P01,2022-09-25,1295,118
SP21,G4,P11,2023-04-11,6258,285
SP14,G1,P22,2023-05-11,8120,370
SP08,G1,P17,2022-09-01,8743,795
SP08,G6,P18,2023-02-28,5684,812
SP01,G2,P14,2023-06-15,5012,716
SP09,G5,P10,2022-10-12,7686,427
SP20,G6,P22,2022-11-12,8008,349
SP01,G3,P09,2023-08-16,266,34
SP08,G4,P14,2023-08-14,15092,2156
SP01,G5,P13,2022-07-15,4753,227
SP06,G2,P06,2023-07-05,7539,539
SP16,G5,P02,2022-07-21,6335,235
SP17,G6,P18,2022-10-20,1155,129
SP05,G1,P08,2023-07-05,987,83
SP21,G4,P06,2022-08-19,9926,709
SP15,G4,P07,2023-04-19,4480,187
SP02,G1,P15,2023-02-18,5159,215
SP21,G3,P03,2023-02-20,12061,862
SP20,G1,P06,2023-07-24,1148,82
SP25,G2,P06,2022-08-23,7525,443
SP01,G6,P18,2023-04-11,8288,829
SP17,G1,P08,2022-07-04,1442,111
SP17,G5,P16,2022-07-12,196,28
SP25,G1,P07,2022-07-13,1099,44
SP18,G4,P07,2023-01-13,4298,187
SP23,G4,P08,2023-02-25,7672,548
SP01,G5,P06,2023-01-27,7490,500
SP22,G1,P04,2023-07-05,1253,74
SP13,G1,P04,2023-05-26,8876,494
SP09,G1,P01,2023-06-01,5089,566
SP14,G3,P22,2023-01-14,5838,266
SP17,G3,P10,2023-07-14,12159,716
SP15,G4,P12,2022-07-25,8673,347
SP15,G1,P10,2023-03-13,10325,608
SP04,G3,P06,2022-09-25,11802,787
SP17,G5,P03,2022-10-22,5481,422
SP04,G2,P16,2022-11-10,4130,590
SP15,G4,P05,2022-12-01,10927,643
SP24,G6,P12,2023-08-01,3199,134
SP19,G1,P11,2022-08-03,952,48
SP23,G3,P15,2023-07-12,5593,234
SP19,G6,P15,2022-11-04,4704,181
SP01,G2,P21,2022-10-15,5572,398
SP07,G2,P11,2023-05-04,7147,325
SP09,G1,P11,2022-10-13,1120,56
SP10,G1,P03,2023-05-29,8876,807
SP17,G1,P18,2023-09-16,6783,969
SP22,G2,P06,2022-09-15,9765,698
SP17,G2,P12,2023-08-18,4928,206
SP06,G4,P13,2022-10-16,8897,405
SP08,G3,P20,2023-05-08,5663,378
SP15,G1,P05,2023-06-20,1239,78
SP19,G4,P12,2023-08-01,7280,304
SP25,G3,P06,2022-12-03,9058,647
SP03,G2,P10,2022-07-11,4473,236
SP13,G1,P21,2023-08-09,1393,88
SP10,G6,P21,2023-07-14,1162,83
SP16,G3,P18,2022-12-10,1337,149
SP09,G2,P21,2023-05-23,1659,128
SP21,G2,P08,2023-02-05,3297,236
SP04,G3,P07,2023-05-17,2877,116
SP18,G1,P07,2023-07-10,1904,80
SP09,G6,P02,2023-01-22,3843,148
SP01,G4,P16,2022-09-15,4739,593
SP02,G4,P08,2022-08-09,1274,107
SP01,G5,P20,2023-09-29,2408,142
SP03,G4,P12,2022-09-17,350,14
SP14,G4,P04,2023-02-25,7798,488
SP10,G4,P09,2023-05-16,210,21
SP08,G3,P11,2023-05-25,5964,284
SP23,G4,P01,2023-04-07,6118,680
SP09,G1,P22,2023-02-09,7077,295
SP17,G1,P14,2022-12-11,763,77
SP08,G3,P15,2023-04-21,1778,69
SP17,G5,P19,2023-01-13,1568,66
SP14,G2,P12,2023-01-05,11809,514
SP07,G6,P15,2023-09-24,5061,188
SP24,G1,P07,2023-09-29,6902,314
SP14,G3,P05,2023-08-15,4732,250
SP09,G2,P06,2023-05-03,1316,88
SP11,G6,P21,2023-08-07,203,13
SP21,G2,P16,2022-07-25,224,25
SP09,G1,P04,2023-05-10,4074,272
SP25,G5,P13,2022-07-26,2618,138
SP15,G4,P04,2023-08-03,259,15
SP17,G4,P14,2023-07-21,8442,845
SP03,G6,P19,2022-12-04,259,11
SP25,G4,P22,2023-09-15,3437,157
SP15,G1,P01,2022-09-01,6069,552
SP03,G5,P07,2023-09-08,7777,339
SP03,G2,P14,2022-12-04,2156,216
SP13,G5,P14,2023-01-07,3269,364
SP19,G4,P14,2023-02-16,12642,1265
SP05,G1,P02,2022-12-03,8890,356
SP02,G6,P07,2023-08-18,2737,125
SP23,G6,P09,2022-12-22,7651,957
SP01,G6,P10,2022-12-14,2380,140
SP21,G2,P17,2022-12-21,3500,350
SP16,G2,P08,2023-05-08,1890,158
SP05,G4,P04,2022-10-12,5397,300
SP20,G4,P09,2022-08-08,2436,222
SP14,G6,P14,2022-08-15,5663,708
SP17,G3,P20,2022-07-01,6832,456
SP16,G6,P21,2023-05-03,21406,1428
SP17,G6,P12,2022-11-07,6489,295
SP10,G6,P18,2023-01-29,2149,269
SP20,G2,P19,2023-06-17,7420,354
SP08,G4,P02,2022-11-05,2709,113
SP09,G1,P14,2023-02-27,5712,816
SP22,G3,P12,2023-03-30,4158,189
SP08,G5,P18,2022-12-09,7476,935
SP03,G2,P18,2022-10-30,10808,1544
SP08,G3,P02,2023-08-11,2324,87
SP08,G6,P05,2022-08-05,3101,173
SP23,G3,P14,2023-09-29,868,124
SP11,G2,P07,2022-09-08,245,12
SP24,G1,P12,2022-11-25,4774,217
SP23,G3,P22,2022-11-20,9681,388
SP16,G5,P05,2023-07-10,11284,594
SP25,G4,P20,2023-02-02,385,23
SP24,G4,P10,2022-12-14,5593,295
SP13,G5,P16,2022-11-14,1617,180
SP04,G3,P12,2023-06-24,7224,289
SP05,G5,P20,2023-03-03,4872,325
SP14,G4,P20,2023-08-18,5404,361
SP16,G1,P09,2023-06-20,8281,921
SP13,G4,P07,2022-08-22,2569,117
SP02,G4,P19,2022-09-23,7518,342
SP20,G5,P19,2023-07-12,805,37
SP18,G6,P09,2023-01-22,5824,530
SP14,G4,P03,2023-02-05,2359,169
SP23,G3,P07,2023-01-12,3472,151
SP16,G2,P10,2022-07-13,15694,826
SP07,G6,P05,2023-06-28,2653,166
SP06,G4,P12,2023-07-04,8190,328
SP08,G6,P04,2022-12-23,14084,881
SP23,G1,P14,2022-10-19,2121,236
SP16,G6,P10,2023-06-24,1491,88
SP10,G4,P04,2023-09-28,15071,887
SP09,G1,P17,2023-08-15,3689,308
SP17,G4,P04,2023-06-16,2345,157
SP05,G2,P13,2022-07-26,1540,70
SP02,G6,P03,2022-12-02,13314,951
SP22,G3,P09,2022-09-19,10647,1331
SP10,G1,P02,2023-03-24,9821,364
SP12,G1,P19,2022-11-21,10857,494
SP01,G4,P01,2023-03-29,2205,201
SP01,G6,P03,2022-09-30,14301,1301
SP21,G2,P20,2022-08-19,238,16
SP04,G5,P20,2023-04-28,3584,211
SP08,G2,P11,2022-10-16,15953,840
SP15,G3,P01,2022-11-17,12117,1347
SP24,G2,P08,2023-07-12,15169,1167
SP03,G1,P10,2023-01-27,4977,262
SP02,G2,P01,2022-10-16,8106,676
SP08,G5,P11,2023-01-22,5761,262
SP14,G1,P20,2023-03-21,2849,179
SP04,G1,P12,2023-05-23,6153,280
SP22,G6,P14,2022-10-16,3325,416
SP23,G3,P17,2023-05-10,7161,717
SP05,G4,P15,2023-02-11,10710,397
SP15,G6,P10,2022-10-22,4767,265
SP06,G3,P14,2023-08-24,10290,1029
SP01,G6,P06,2022-12-16,5775,361
SP06,G6,P21,2023-05-23,371,24
SP20,G1,P21,2022-07-26,4676,293
SP10,G5,P22,2022-10-20,5383,235
SP01,G3,P22,2023-01-20,10640,444
SP06,G3,P07,2022-09-09,1309,57
SP02,G5,P12,2022-07-29,301,14
SP08,G2,P22,2023-07-10,8302,378
SP20,G5,P04,2023-02-25,4375,292
SP24,G1,P15,2023-01-06,12481,481
SP19,G5,P04,2023-07-10,6342,397
SP14,G2,P03,2022-10-29,1764,136
SP01,G5,P19,2022-10-22,10969,458
SP08,G6,P19,2023-05-18,1834,84
SP08,G6,P17,2023-06-08,5887,491
SP20,G5,P05,2023-02-19,6496,406
SP02,G2,P15,2023-01-08,4760,184
SP12,G6,P03,2022-11-21,6272,571
SP07,G2,P16,2023-02-25,11599,1657
SP25,G1,P10,2023-06-30,882,47
SP21,G5,P11,2023-05-29,2457,112
SP14,G4,P10,2022-12-22,1211,72
SP21,G1,P15,2023-04-11,3962,153
SP24,G2,P14,2023-02-25,14021,1558
SP04,G2,P18,2022-09-17,1610,230
SP19,G3,P20,2023-02-16,7266,428
SP19,G2,P02,2022-10-09,168,7
SP07,G1,P02,2023-06-02,10801,416
SP17,G2,P20,2022-08-22,10101,595
SP16,G6,P15,2022-12-30,14630,610
SP25,G1,P16,2022-09-24,12306,1368
SP07,G6,P10,2023-03-01,1029,58
SP10,G6,P15,2023-05-22,10563,441
SP19,G1,P22,2023-08-01,10486,456
SP22,G6,P22,2022-12-28,3290,132
SP04,G5,P16,2023-02-26,4844,539
SP13,G2,P11,2022-08-01,2100,111
SP14,G3,P11,2022-08-15,15729,828
SP17,G5,P02,2022-08-17,8274,319
SP21,G2,P15,2022-11-11,13482,500
SP02,G4,P02,2023-06-17,2226,90
SP20,G6,P14,2023-06-09,7623,763
SP04,G3,P18,2022-10-05,3703,529
SP03,G1,P20,2023-03-13,11193,659
SP19,G5,P10,2022-07-05,11207,660
SP18,G5,P11,2022-12-09,9261,421
SP20,G6,P18,2022-12-04,10640,1183
SP12,G1,P15,2022-08-10,5964,230
SP04,G6,P14,2023-02-24,1183,119
SP10,G2,P21,2023-09-22,11004,786
SP04,G1,P15,2023-06-03,1806,76
SP12,G2,P11,2022-11-28,9688,462
SP17,G5,P13,2022-07-05,2352,112
SP10,G2,P15,2022-08-15,5257,203
SP20,G4,P04,2022-09-03,6027,335
SP15,G4,P18,2022-12-24,1638,234
SP24,G3,P02,2022-12-02,9884,381
SP07,G5,P17,2022-11-19,9114,702
SP04,G6,P15,2023-03-30,4277,165
SP13,G3,P17,2022-10-15,5670,437
SP02,G3,P12,2023-05-15,9590,400
SP21,G1,P08,2022-12-23,7224,657
SP22,G3,P05,2022-09-26,8547,535
SP02,G1,P10,2023-06-17,1365,72
SP07,G3,P16,2023-06-09,3164,528
SP15,G4,P20,2023-02-25,3164,198
SP18,G6,P17,2023-07-24,10892,838
SP10,G5,P01,2022-08-19,13734,1145
SP17,G4,P21,2023-04-25,5852,418
SP24,G3,P07,2023-05-25,10115,405
SP16,G1,P17,2022-12-30,4998,385
SP01,G3,P05,2023-04-15,3297,184
SP03,G1,P12,2022-07-21,798,34
SP11,G2,P19,2023-02-13,7756,338
SP12,G1,P01,2023-05-25,4676,426
SP05,G5,P13,2023-02-25,5635,282
SP25,G5,P06,2022-11-03,11942,703
SP22,G5,P20,2022-09-01,3493,233
SP20,G2,P05,2023-01-27,7427,437
SP05,G6,P12,2022-09-04,3255,131
SP14,G2,P05,2022-07-08,13678,760
SP08,G4,P04,2022-10-22,7063,416
SP06,G1,P07,2023-09-03,1085,50
SP06,G6,P16,2023-08-07,9128,1522
SP15,G5,P02,2023-08-16,9247,356
SP18,G4,P04,2023-05-30,8127,452
SP22,G5,P18,2023-03-08,7336,816
SP09,G5,P22,2022-08-10,4193,175
SP18,G6,P02,2022-11-30,11466,459
SP01,G2,P08,2023-01-08,483,44
SP10,G6,P20,2023-08-18,5621,313
SP08,G5,P09,2022-08-05,2905,364
SP07,G1,P11,2023-03-08,12418,565
SP18,G1,P08,2022-12-22,6860,528
SP13,G5,P20,2022-12-22,10976,646
SP22,G6,P07,2023-08-04,2205,101
SP08,G4,P10,2023-04-20,21,2
SP17,G4,P08,2023-06-24,7749,705
SP11,G5,P18,2022-11-19,5173,739
SP12,G6,P18,2022-07-08,2205,245
SP13,G6,P01,2023-07-18,2681,298
SP12,G4,P02,2022-08-12,6489,241
SP08,G3,P14,2023-06-15,4529,567
SP21,G1,P03,2023-06-15,3759,290
SP06,G1,P13,2023-06-02,1099,58
SP01,G4,P21,2022-09-04,1911,147
SP18,G4,P06,2023-03-08,2765,173
SP07,G3,P03,2023-09-28,6118,471
SP03,G1,P02,2023-02-28,6069,234
SP06,G1,P22,2023-08-08,2471,108
SP11,G3,P02,2023-06-14,98,5
SP10,G4,P21,2023-06-06,4312,308
SP14,G6,P13,2023-01-05,6776,308
SP19,G3,P13,2023-03-13,3871,176
SP18,G4,P18,2022-10-22,5698,814
SP06,G1,P15,2023-04-04,8078,324
SP25,G6,P04,2022-11-04,2086,123
SP15,G3,P12,2022-09-04,7329,319
SP22,G6,P20,2023-06-07,2030,136
SP12,G2,P02,2023-05-12,4641,186
SP11,G6,P11,2022-09-11,6090,290
SP02,G1,P14,2022-09-24,5698,713
SP02,G3,P07,2023-07-26,1162,51
SP15,G2,P16,2023-08-07,4963,552
SP15,G5,P07,2022-07-14,504,21
SP07,G5,P13,2023-09-10,5733,273
SP07,G4,P14,2022-10-09,1848,264
SP05,G4,P10,2022-12-08,6356,335
SP24,G6,P11,2023-08-16,1421,75
SP16,G4,P18,2023-05-18,9401,1176
SP24,G6,P22,2022-08-19,9968,399
SP15,G2,P09,2023-04-08,1827,203
SP16,G1,P05,2023-02-12,12110,673
SP08,G6,P16,2022-12-18,5033,560
SP14,G1,P14,2023-06-07,7441,745
SP12,G5,P22,2022-08-16,602,28
SP13,G1,P01,2023-03-10,70,8
SP16,G6,P02,2023-09-24,8750,337
SP24,G5,P06,2023-04-18,11368,812
SP24,G1,P08,2023-02-20,8722,671
SP21,G1,P14,2022-09-19,931,104
SP16,G6,P05,2023-02-18,1176,62
SP10,G2,P16,2022-12-09,7581,948
SP19,G4,P09,2022-11-07,19887,1989
SP10,G6,P14,2023-06-15,2751,306
SP01,G5,P02,2023-09-21,17136,714
SP03,G2,P07,2023-07-28,4550,190
SP21,G6,P09,2023-02-27,3927,437
SP14,G3,P09,2023-07-20,1190,149
SP17,G2,P19,2023-02-05,4361,199
SP04,G5,P15,2023-06-16,3115,125
SP03,G1,P21,2023-09-23,420,30
SP14,G6,P06,2023-09-01,3962,248
SP12,G4,P15,2023-03-10,2030,85
SP15,G5,P04,2023-03-20,4081,227
SP04,G1,P11,2022-08-04,1897,87
SP22,G4,P12,2022-08-08,1092,46
SP08,G5,P07,2022-07-22,6489,271
SP04,G4,P02,2023-05-26,11655,486
SP25,G2,P08,2022-10-19,4599,329
SP01,G6,P15,2023-06-01,280,12
SP20,G1,P19,2023-09-07,4865,203
SP21,G6,P02,2022-09-24,2373,95
SP20,G5,P14,2023-06-30,1407,141
SP08,G5,P08,2022-12-29,770,65
SP05,G4,P02,2022-07-01,707,30
SP01,G6,P04,2022-09-30,7084,443
SP20,G4,P12,2023-09-22,3661,153
SP11,G2,P11,2022-08-04,504,24
SP23,G5,P09,2023-05-03,6272,784
SP06,G1,P19,2023-04-15,5362,256
SP19,G5,P21,2023-01-20,9093,607
SP23,G2,P20,2022-09-04,2793,187
SP04,G2,P22,2023-07-19,10605,462
SP23,G1,P01,2022-09-09,2926,326
SP01,G1,P12,2022-09-04,1225,56
SP23,G3,P11,2023-01-06,13608,619
SP08,G3,P22,2023-04-11,5964,260
SP02,G4,P04,2023-07-21,4991,278
SP11,G6,P08,2023-03-09,938,86
SP07,G4,P11,2023-01-05,1225,59
SP05,G1,P15,2023-02-28,4046,162
SP11,G4,P13,2023-08-22,1442,69
SP23,G5,P08,2022-10-05,5068,461
SP23,G1,P19,2023-02-03,11137,531
SP17,G4,P18,2023-06-08,1953,279
SP05,G4,P21,2023-02-13,5621,375
SP01,G6,P21,2023-07-12,2744,212
SP21,G2,P09,2022-10-29,15813,1438
SP06,G4,P20,2023-07-21,17892,1193
SP09,G6,P03,2022-10-01,343,32
SP25,G6,P21,2023-01-08,16632,1040
SP22,G6,P06,2022-07-06,7105,508
SP20,G4,P20,2022-07-11,2772,164
SP16,G1,P19,2022-08-15,10122,461
SP17,G1,P21,2023-03-06,4564,305
SP24,G4,P16,2023-04-22,2016,336
SP10,G3,P18,2022-08-01,2814,352
SP01,G4,P03,2023-09-01,1141,104
SP22,G6,P05,2022-10-29,9681,538
SP17,G6,P07,2023-01-15,322,14
SP07,G4,P04,2023-05-11,1085,73
SP24,G5,P13,2023-03-13,5201,248
SP13,G6,P18,2022-09-03,4991,555
SP22,G4,P06,2022-12-09,2590,185
SP15,G3,P06,2023-02-03,5012,335
SP13,G6,P17,2022-11-03,8281,753
SP02,G4,P05,2022-09-09,3353,198
SP19,G5,P11,2023-07-24,7861,375
SP16,G2,P01,2022-11-06,3759,342
SP15,G6,P04,2022-07-15,4585,255
SP25,G2,P19,2022-07-15,8386,400
SP20,G2,P20,2022-11-17,9954,623
SP23,G5,P20,2023-08-17,13083,727
SP23,G3,P16,2023-04-18,1211,152
SP05,G5,P06,2023-01-15,8225,515
SP01,G2,P20,2023-05-17,2044,121
SP11,G1,P03,2022-11-11,2499,209
SP12,G4,P18,2022-09-30,11991,1333
SP12,G6,P10,2022-07-26,13048,653
SP19,G6,P13,2023-03-24,3171,145
SP03,G3,P13,2022-10-19,3052,146
SP24,G4,P11,2023-02-11,2737,125
SP24,G2,P06,2022-09-25,21,2
SP13,G2,P19,2023-02-24,8085,352
SP06,G3,P08,2023-05-23,8064,621
SP21,G5,P22,2023-05-09,4354,175
SP23,G5,P15,2023-05-02,3997,160
SP20,G3,P15,2023-03-01,7798,325
SP09,G1,P10,2023-05-18,3199,169
SP04,G1,P20,2023-04-15,735,41
SP13,G5,P10,2023-06-17,1659,88
SP20,G4,P16,2023-04-01,336,48
SP04,G2,P04,2023-09-15,9296,547
SP21,G3,P13,2023-06-02,2646,133
SP08,G4,P06,2023-03-09,1358,80
SP12,G5,P18,2023-07-06,1057,151
SP09,G2,P03,2023-01-15,1316,110
SP19,G3,P07,2022-07-22,3458,158
SP09,G1,P05,2022-10-13,5796,322
SP01,G4,P07,2023-01-08,658,27
SP16,G1,P22,2023-01-07,4172,174
SP01,G2,P05,2022-08-04,5103,319
SP04,G4,P07,2023-07-13,1680,68
SP17,G2,P18,2022-07-26,1568,175
SP09,G4,P02,2022-09-02,5131,198
SP13,G3,P11,2022-12-14,105,6
SP02,G2,P16,2022-09-02,203,34
SP24,G6,P21,2023-06-02,308,20
SP12,G6,P02,2023-08-21,5985,240
SP23,G5,P13,2023-04-14,4704,224
SP24,G5,P10,2023-07-12,9408,523
SP05,G2,P06,2022-12-18,3094,182
SP04,G6,P17,2023-03-21,763,59
SP08,G1,P14,2022-10-22,9548,1061
SP14,G5,P18,2022-11-21,16065,1785
SP02,G5,P07,2023-02-09,13384,558
SP20,G3,P20,2023-07-24,1141,68
SP01,G4,P09,2022-07-11,6664,833
SP22,G1,P10,2022-10-07,5796,290
SP02,G5,P17,2023-08-04,5404,541
SP16,G1,P16,2023-04-11,5299,589
SP23,G6,P14,2022-12-15,1904,238
